price_yen,prefecture,year,address,url
4200000,Tottori,1981,鳥取県米子市福万,https://myhome.nifty.com/chuko/ikkodate/tottori/saihakugunhokicho/suumof_98066189/
4200000,Hiroshima,1970,広島県三原市中之町４丁目,https://myhome.nifty.com/chuko/ikkodate/hiroshima/miharashi/homesf_01442560000228/
4200000,Hokkaido,1999,北海道函館市女那川町112,https://myhome.nifty.com/chuko/ikkodate/hokkaido/hakodateshi/homesf_01150510000500/
4200000,Hokkaido,1999,北海道小樽市入船4丁目,https://myhome.nifty.com/chuko/ikkodate/hokkaido/otarushi/yahoof_0018288968/
4200000,Hokkaido,1977,北海道江別市あけぼの町,https://myhome.nifty.com/chuko/ikkodate/hokkaido/ebetsushi/suumof_70771205/
4200000,Fukushima,1970,福島県福島市上野寺,https://myhome.nifty.com/chuko/ikkodate/fukushima/fukushimashi/suumof_98181699/
4200000,Hokkaido,1981,北海道北見市並木町,https://myhome.nifty.com/chuko/ikkodate/hokkaido/kitamishi/homesf_01058360002660/
4200000,Akita,1979,秋田県能代市二ツ井町,https://myhome.nifty.com/chuko/ikkodate/akita/noshiroshi/suumof_97377234/
4200000,Akita,1994,秋田県男鹿市野石字相ノ沢7-1,https://myhome.nifty.com/chuko/ikkodate/akita/ogashi/homesf_01150510000418/
4200000,Chiba,1986,千葉県野田市木間ケ瀬,https://myhome.nifty.com/chuko/ikkodate/chiba/nodashi/yahoof_0019405311/
4200000,Gunma,1977,群馬県太田市鳥山中町,https://myhome.nifty.com/chuko/ikkodate/gunma/otashi/suumof_71586179/
4200000,Gunma,1987,群馬県前橋市富士見町小暮,https://myhome.nifty.com/chuko/ikkodate/gunma/maebashishi/suumof_72186554/
4200000,Chiba,1993,千葉県茂原市本納,https://myhome.nifty.com/chuko/ikkodate/chiba/mobarashi/suumof_71569682/
4200000,Ibaraki,1992,茨城県稲敷郡美浦村大字土屋,https://myhome.nifty.com/chuko/ikkodate/ibaraki/tsuchiurashi/homesf_32001120001258/
4200000,Chiba,1981,千葉県富津市小久保,https://myhome.nifty.com/chuko/ikkodate/chiba/futtsushi/suumof_72214080/
4200000,,1976,京都府京都市山科区小山中ノ川町,https://myhome.nifty.com/chuko/ikkodate/kyoto/kyotoshiyamashinaku/homesf_01362130001404/
4200000,,1973,京都府京都市山科区西野左義長町,https://myhome.nifty.com/chuko/ikkodate/kyoto/kyotoshiyamashinaku/homesf_01014240009728/
4200000,Hyogo,1981,兵庫県姫路市余部区上余部,https://myhome.nifty.com/chuko/ikkodate/hyogo/himejishi/homesf_01014230016155/
4200000,Hyogo,1969,兵庫県宝塚市小浜,https://myhome.nifty.com/chuko/ikkodate/hyogo/takarazukashi/suumof_71999258/
4200000,Wakayama,1978,和歌山県和歌山市松島110-2,https://myhome.nifty.com/chuko/ikkodate/wakayama/wakayamashi/homesf_01367020000802/
4200000,Nara,1981,奈良県天理市二階堂上ノ庄町,https://myhome.nifty.com/chuko/ikkodate/nara/tenrishi/yahoof_0013013166/
4200000,,1991,京都府亀岡市畑野町千ケ畑,https://myhome.nifty.com/chuko/ikkodate/kyoto/nantanshi/suumof_71347579/
4200000,Hyogo,1977,兵庫県神戸市長田区檜川町,https://myhome.nifty.com/chuko/ikkodate/hyogo/kobeshinagataku/suumof_72070452/
4200000,Wakayama,1922,和歌山県伊都郡かつらぎ町大字三谷,https://myhome.nifty.com/chuko/ikkodate/wakayama/itogunkatsuragicho/yahoof_0012211964/
4200000,Hyogo,1975,兵庫県神戸市垂水区山手,https://myhome.nifty.com/chuko/ikkodate/hyogo/kobeshitarumiku/suumof_72175886/
4200000,Nagano,1991,長野県長野市大字上ケ屋,https://myhome.nifty.com/chuko/ikkodate/nagano/naganoshi/suumof_96945217/
4200000,Ishikawa,1965,石川県金沢市野町,https://myhome.nifty.com/chuko/ikkodate/ishikawa/kanazawashi/suumof_71570169/
4200000,Niigata,1960,新潟県上越市西本町,https://myhome.nifty.com/chuko/ikkodate/niigata/joetsushi/suumof_98282350/
4200000,Ishikawa,1956,石川県加賀市山代温泉,https://myhome.nifty.com/chuko/ikkodate/ishikawa/kagashi/suumof_72229480/
4200000,Toyama,1937,富山県滑川市常盤町,https://myhome.nifty.com/chuko/ikkodate/toyama/namerikawashi/suumof_98209453/
4200000,Nagano,1985,長野県東御市八重原,https://myhome.nifty.com/chuko/ikkodate/nagano/tomishi/suumof_71958450/
4200000,Toyama,1988,富山県砺波市木下,https://myhome.nifty.com/chuko/ikkodate/toyama/tonamishi/suumof_72214091/
4200000,Oita,1970,大分県大分市大字木佐上,https://myhome.nifty.com/chuko/ikkodate/oita/oitashi/homesf_01448740000645/
4200000,Fukuoka,1976,福岡県北九州市門司区田野浦,https://myhome.nifty.com/chuko/ikkodate/fukuoka/kitakyushushimojiku/suumof_70154863/
4200000,Fukuoka,1973,福岡県北九州市門司区大字恒見,https://myhome.nifty.com/chuko/ikkodate/fukuoka/kitakyushushikokuraminamiku/suumof_72049838/
4200000,Kagoshima,1981,鹿児島県鹿児島市吉野町,https://myhome.nifty.com/chuko/ikkodate/kagoshima/kagoshimashi/homesf_01451050000427/
4200000,Nagasaki,1971,長崎県長崎市西山４丁目,https://myhome.nifty.com/chuko/ikkodate/nagasaki/nagasakishi/homesf_01294640000346/
4200000,Kagoshima,1976,鹿児島県霧島市霧島田口,https://myhome.nifty.com/chuko/ikkodate/kagoshima/kirishimashi/suumof_72246327/
4200000,Miyazaki,1995,宮崎県都城市高崎町大牟田,https://myhome.nifty.com/chuko/ikkodate/miyazaki/miyakonojoshi/suumof_71202174/
4200000,Kagoshima,1977,鹿児島県鹿屋市寿,https://myhome.nifty.com/chuko/ikkodate/kagoshima/kanoyashi/suumof_71113106/
4200000,Fukuoka,1975,福岡県大牟田市龍湖瀬町,https://myhome.nifty.com/chuko/ikkodate/fukuoka/omutashi/yahoof_0014616896/
4200000,Fukuoka,1981,福岡県飯塚市相田,https://myhome.nifty.com/chuko/ikkodate/fukuoka/iizukashi/suumof_71900811/
4200000,Fukuoka,1981,福岡県飯塚市相田,https://myhome.nifty.com/chuko/ikkodate/fukuoka/iizukashi/yahoof_0019882674/
4200000,Osaka,1974,大阪府豊中市原田元町３丁目,https://myhome.nifty.com/chuko/ikkodate/osaka/toyonakashi/homesf_01013920018458/
4200000,Osaka,1973,大阪府藤井寺市船橋町,https://myhome.nifty.com/chuko/ikkodate/osaka/kashiwarashi/homesf_01014290013196/
4200000,Osaka,1976,大阪府堺市堺区神石市之町,https://myhome.nifty.com/chuko/ikkodate/osaka/sakaishinishiku/suumof_71113321/
4200000,Osaka,1924,大阪府大阪市生野区中川西,https://myhome.nifty.com/chuko/ikkodate/osaka/osakashiikunoku/suumof_70408732/
4200000,Osaka,1968,大阪府枚方市北中振１丁目,https://myhome.nifty.com/chuko/ikkodate/osaka/hirakatashi/homesf_00088500000977/
4200000,Gifu,1965,岐阜県各務原市蘇原柿沢町３丁目,https://myhome.nifty.com/chuko/ikkodate/gifu/kakamigaharashi/homesf_01395430000930/
4230000,Miyazaki,1976,宮崎県小林市真方,https://myhome.nifty.com/ikkodate/detail/?url=https%3A%2F%2Fwww.pitat.com%2FbuyDetail%2FAEA0807.html%3Fcvid%3Dnf&=&pref=&b1=4086692&b2=5448922&psid=7f98f0557e7e150273457b08d65f7c831285ec91ff980cc5bf8893e3232a2cfb
4250000,,1975,京都府京都市伏見区久我御旅町,https://myhome.nifty.com/chuko/ikkodate/kyoto/kyotoshifushimiku/homesf_01446990000466/
4250000,Osaka,1974,大阪府寝屋川市池田旭町,https://myhome.nifty.com/chuko/ikkodate/osaka/neyagawashi/suumof_72201663/
4280000,Ibaraki,1972,茨城県常総市三坂町,https://myhome.nifty.com/chuko/ikkodate/ibaraki/jososhi/suumof_71515365/
4280000,Osaka,1981,大阪府柏原市旭ケ丘３丁目,https://myhome.nifty.com/chuko/ikkodate/osaka/kashiwarashi/homesf_01014290013616/
4280000,Osaka,1968,大阪府守口市大久保町,https://myhome.nifty.com/chuko/ikkodate/osaka/neyagawashi/suumof_71254152/
4280000,Osaka,1965,大阪府八尾市堤町,https://myhome.nifty.com/chuko/ikkodate/osaka/yaoshi/suumof_70674490/
4300000,Hiroshima,1979,広島県呉市音戸町波多見,https://myhome.nifty.com/chuko/ikkodate/hiroshima/kureshi/suumof_71709940/
4300000,Yamaguchi,1975,山口県周南市大字呼坂,https://myhome.nifty.com/chuko/ikkodate/yamaguchi/shunanshi/suumof_71825614/
4300000,Tokushima,1976,徳島県板野郡藍住町富吉字須崎,https://myhome.nifty.com/chuko/ikkodate/tokushima/itanogunaizumicho/yahoof_0017683629/
4300000,Kagawa,1974,香川県高松市木太町,https://myhome.nifty.com/chuko/ikkodate/kagawa/takamatsushi/suumof_72096294/
4300000,Yamaguchi,1964,山口県柳井市山根,https://myhome.nifty.com/chuko/ikkodate/yamaguchi/yanaishi/suumof_71552528/
4300000,Hiroshima,1974,広島県尾道市向島町立花,https://myhome.nifty.com/chuko/ikkodate/hiroshima/onomichishi/suumof_71573021/
4300000,Hokkaido,1972,北海道北斗市七重浜,https://myhome.nifty.com/chuko/ikkodate/hokkaido/hokutoshi/suumof_71124593/
4300000,Hokkaido,1971,北海道帯広市東十四条南,https://myhome.nifty.com/chuko/ikkodate/hokkaido/obihiroshi/suumof_71262281/
4300000,Hokkaido,1978,北海道旭川市豊岡十三条,https://myhome.nifty.com/chuko/ikkodate/hokkaido/asahikawashi/suumof_70136646/
4300000,Hokkaido,1978,北海道函館市上湯川町,https://myhome.nifty.com/chuko/ikkodate/hokkaido/hakodateshi/suumof_96699175/
4300000,Hokkaido,1969,北海道北見市緑ヶ丘一丁目29番12号,https://myhome.nifty.com/chuko/ikkodate/hokkaido/kitamishi/homesf_01024920001148/
4300000,Yamagata,1872,山形県酒田市古湊町,https://myhome.nifty.com/chuko/ikkodate/yamagata/sakatashi/suumof_71782296/
4300000,Hokkaido,1981,北海道美唄市東六条南３丁目3-3,https://myhome.nifty.com/chuko/ikkodate/hokkaido/bibaishi/homesf_01150510000300/
4300000,Tochigi,1989,栃木県矢板市石関,https://myhome.nifty.com/chuko/ikkodate/tochigi/yaitashi/suumof_72196068/
4300000,Ibaraki,1975,茨城県日立市大沼町４丁目,https://myhome.nifty.com/ikkodate/detail/?url=https%3A%2F%2Fwww.pitat.com%2FbuyDetail%2FADX0213.html%3Fcvid%3Dnf&=&pref=&b1=4086692&b2=5448922&psid=5fc07d93ff595abd25331c896885d8acc9dde37931bdf3cf3550019aa6e35de5
4300000,Ibaraki,1971,茨城県常陸太田市磯部町,https://myhome.nifty.com/chuko/ikkodate/ibaraki/hitachiotashi/homesf_01339370001394/
4300000,,1950,京都府京都市上京区下横町,https://myhome.nifty.com/chuko/ikkodate/kyoto/kyotoshikitaku/suumof_93673573/
4300000,Wakayama,1977,和歌山県和歌山市六十谷1160,https://myhome.nifty.com/chuko/ikkodate/wakayama/wakayamashi/homesf_01367020000484/
4300000,,1993,京都府福知山市三和町大身,https://myhome.nifty.com/chuko/ikkodate/kyoto/fukuchiyamashi/suumof_98430751/
4300000,Nara,1983,奈良県香芝市下田東４丁目,https://myhome.nifty.com/chuko/ikkodate/nara/kashibashi/homesf_01019290014763/
4300000,Shiga,1972,滋賀県大津市大石淀,https://myhome.nifty.com/chuko/ikkodate/shiga/otsushi/suumof_70928662/
4300000,,1991,京都府与謝郡伊根町字六万部,https://myhome.nifty.com/chuko/ikkodate/kyoto/yosaguninecho/yahoof_0020044423/
4300000,Hyogo,1975,兵庫県高砂市美保里,https://myhome.nifty.com/chuko/ikkodate/hyogo/takasagoshi/homesf_01014190012520/
4300000,Hyogo,1978,兵庫県加古川市野口町水足,https://myhome.nifty.com/chuko/ikkodate/hyogo/kakogawashi/suumof_72188918/
4300000,Wakayama,1980,和歌山県紀の川市貴志川町岸宮,https://myhome.nifty.com/chuko/ikkodate/wakayama/kinokawashi/yahoof_0017778017/
4300000,Hyogo,1997,兵庫県多可郡多可町加美区丹治,https://myhome.nifty.com/chuko/ikkodate/hyogo/takaguntakacho/yahoof_0016999850/
4300000,Niigata,1971,新潟県新潟市西区真砂,https://myhome.nifty.com/chuko/ikkodate/niigata/niigatashinishiku/suumof_72216343/
4300000,Niigata,1995,新潟県上越市大島区仁上,https://myhome.nifty.com/chuko/ikkodate/niigata/joetsushi/suumof_70603567/
4300000,Niigata,1984,新潟県上越市上中田,https://myhome.nifty.com/chuko/ikkodate/niigata/joetsushi/suumof_72107303/
4300000,Niigata,1975,新潟県加茂市上条,https://myhome.nifty.com/chuko/ikkodate/niigata/kamoshi/homesf_01294710001185/
4300000,Fukuoka,1971,福岡県北九州市八幡東区中尾3丁目,https://myhome.nifty.com/chuko/ikkodate/fukuoka/kitakyushushiyahatahigashiku/yahoof_0017400305/
4300000,Nagasaki,1995,長崎県壱岐市勝本町立石仲触410,https://myhome.nifty.com/chuko/ikkodate/nagasaki/ikishi/homesf_01150510000341/
4300000,Fukuoka,1983,福岡県糸島市志摩井田原,https://myhome.nifty.com/chuko/ikkodate/fukuoka/itoshimashi/suumof_94969912/
4300000,Kumamoto,1957,熊本県荒尾市原万田,https://myhome.nifty.com/chuko/ikkodate/kumamoto/araoshi/yahoof_0018565151/
4300000,Kumamoto,1976,熊本県宇土市網津町,https://myhome.nifty.com/chuko/ikkodate/kumamoto/utoshi/suumof_71151596/
4300000,Osaka,1972,大阪府阪南市舞,https://myhome.nifty.com/chuko/ikkodate/osaka/hannanshi/suumof_71732799/
4300000,Osaka,1979,大阪府岸和田市尾生町,https://myhome.nifty.com/chuko/ikkodate/osaka/kishiwadashi/suumof_71214348/
4300000,Osaka,1966,大阪府岸和田市加守町,https://myhome.nifty.com/chuko/ikkodate/osaka/kishiwadashi/suumof_97232897/
4300000,Osaka,1973,大阪府大東市諸福3丁目,https://myhome.nifty.com/chuko/ikkodate/osaka/daitoshi/yahoof_0016456415/
4300000,Osaka,1976,大阪府堺市中区福田,https://myhome.nifty.com/chuko/ikkodate/osaka/sakaishinakaku/homesf_01014120017064/
4300000,Osaka,1974,大阪府堺市中区深井清水町,https://myhome.nifty.com/chuko/ikkodate/osaka/sakaishinakaku/suumof_98371836/
4300000,Osaka,1967,大阪府堺市堺区南庄町,https://myhome.nifty.com/chuko/ikkodate/osaka/sakaishisakaiku/suumof_72113711/
4300000,Osaka,1967,大阪府守口市金田町１丁目,https://myhome.nifty.com/chuko/ikkodate/osaka/moriguchishi/homesf_01013880011572/
4300000,Osaka,1973,大阪府大阪狭山市東野中1丁目,https://myhome.nifty.com/chuko/ikkodate/osaka/osakasayamashi/yahoof_0019009770/
4300000,Aichi,1948,愛知県豊川市市田町西浦,https://myhome.nifty.com/chuko/ikkodate/aichi/toyokawashi/yahoof_0019568001/
4300000,Gifu,1975,岐阜県可児市長坂7丁目,https://myhome.nifty.com/chuko/ikkodate/gifu/kanishi/yahoof_0013070410/
4350000,Nagasaki,1972,長崎県佐世保市天神3丁目,https://myhome.nifty.com/chuko/ikkodate/nagasaki/saseboshi/yahoof_0019891735/
4360000,Tochigi,1999,栃木県日光市薄井沢,https://myhome.nifty.com/chuko/ikkodate/tochigi/nikkoshi/suumof_71455872/
4370000,Yamanashi,1977,山梨県中央市東花輪,https://myhome.nifty.com/chuko/ikkodate/yamanashi/chuoshi/suumof_71800732/
4380000,Osaka,1979,大阪府大東市北条,https://myhome.nifty.com/chuko/ikkodate/osaka/daitoshi/suumof_71112933/
4380000,Tokyo,1979,東京都青梅市長淵７丁目,https://myhome.nifty.com/ikkodate/detail/?url=https%3A%2F%2Fwww.misawa-mrd.com%2Fselect%2Fid.0007108208&=&pref=&b1=4086692&b2=5448922&psid=cd28a03ed10f47480f76d51edbe0954a21dea9363b5b18a1148e5bf6bee601ad
4390000,Ibaraki,1982,茨城県取手市米ノ井,https://myhome.nifty.com/chuko/ikkodate/ibaraki/torideshi/suumof_72158865/
4400000,Okayama,1987,岡山県岡山市北区下足守,https://myhome.nifty.com/chuko/ikkodate/okayama/okayamashikitaku/suumof_71482679/
4400000,Hokkaido,1972,北海道苫小牧市啓北町１丁目,https://myhome.nifty.com/chuko/ikkodate/hokkaido/tomakomaishi/homesf_01434720000844/
4400000,Ibaraki,1992,茨城県行方市両宿,https://myhome.nifty.com/chuko/ikkodate/ibaraki/hokotashi/suumof_71903304/
4400000,Saitama,1972,埼玉県本庄市前原2丁目,https://myhome.nifty.com/chuko/ikkodate/saitama/honjoshi/yahoof_0019835656/
4400000,,1979,京都府宇治市広野町,https://myhome.nifty.com/chuko/ikkodate/kyoto/ujishi/suumof_71139714/
4400000,Hyogo,1972,兵庫県伊丹市昆陽南,https://myhome.nifty.com/chuko/ikkodate/hyogo/itamishi/suumof_72249571/
4400000,Nara,1980,奈良県磯城郡田原本町大門中,https://myhome.nifty.com/chuko/ikkodate/nara/shikiguntawaramotocho/yahoof_0020111772/
4400000,Yamanashi,1972,山梨県甲府市小瀬町,https://myhome.nifty.com/chuko/ikkodate/yamanashi/kofushi/suumof_70848763/
4400000,Nagano,1973,長野県飯田市上郷黒田,https://myhome.nifty.com/chuko/ikkodate/nagano/iidashi/suumof_70459168/
4400000,Niigata,1926,新潟県佐渡市入川2081,https://myhome.nifty.com/chuko/ikkodate/niigata/sadoshi/homesf_01004850000648/
4400000,Oita,1978,大分県中津市大字一ツ松,https://myhome.nifty.com/chuko/ikkodate/oita/nakatsushi/suumof_70693760/
4400000,Kumamoto,1978,熊本県熊本市西区花園,https://myhome.nifty.com/chuko/ikkodate/kumamoto/kumamotoshinishiku/suumof_71150418/
4450000,Yamanashi,1980,山梨県中央市西花輪,https://myhome.nifty.com/chuko/ikkodate/yamanashi/chuoshi/homesf_01382780001454/
4480000,Toyama,1979,富山県富山市新金代,https://myhome.nifty.com/chuko/ikkodate/toyama/toyamashi/suumof_71815214/
4480000,Toyama,1975,富山県下新川郡入善町上野,https://myhome.nifty.com/chuko/ikkodate/toyama/shimoniikawagunnyuzemmachi/suumof_96122892/
4500000,Ehime,1969,愛媛県今治市桜井,https://myhome.nifty.com/chuko/ikkodate/ehime/imabarishi/suumof_71047903/
4500000,Hiroshima,1978,広島県呉市音戸町北隠渡,https://myhome.nifty.com/chuko/ikkodate/hiroshima/kureshi/suumof_71684479/
4500000,Hiroshima,1969,広島県呉市広大広,https://myhome.nifty.com/chuko/ikkodate/hiroshima/kureshi/suumof_70712887/
4500000,Hiroshima,1981,広島県広島市安芸区瀬野町,https://myhome.nifty.com/chuko/ikkodate/hiroshima/hiroshimashiakiku/homesf_01463630001104/
4500000,Kochi,1970,高知県高知市竹島町,https://myhome.nifty.com/chuko/ikkodate/kochi/kochishi/suumof_70229707/
4500000,Kochi,1996,高知県高知市種崎,https://myhome.nifty.com/chuko/ikkodate/kochi/kochishi/suumof_71380291/
4500000,Tokushima,1981,徳島県徳島市八万町,https://myhome.nifty.com/chuko/ikkodate/tokushima/tokushimashi/suumof_95284635/
4500000,Hiroshima,1988,広島県広島市東区上温品,https://myhome.nifty.com/chuko/ikkodate/hiroshima/hiroshimashiminamiku/suumof_70734554/
4500000,Hiroshima,1976,広島県広島市安佐北区口田南,https://myhome.nifty.com/chuko/ikkodate/hiroshima/hiroshimashiasakitaku/suumof_71176311/
4500000,Hiroshima,1981,広島県広島市佐伯区湯来町大字伏谷,https://myhome.nifty.com/chuko/ikkodate/hiroshima/hiroshimashisaekiku/yahoof_0019320105/
4500000,Okayama,1982,岡山県倉敷市玉島,https://myhome.nifty.com/chuko/ikkodate/okayama/kurashikishi/suumof_97002420/
4500000,Okayama,1926,岡山県倉敷市玉島黒崎,https://myhome.nifty.com/chuko/ikkodate/okayama/kurashikishi/yahoof_0019801619/
4500000,Okayama,1981,岡山県倉敷市中畝,https://myhome.nifty.com/chuko/ikkodate/okayama/kurashikishi/suumof_82337853/
4500000,Yamaguchi,1973,山口県下関市伊崎町2丁目,https://myhome.nifty.com/chuko/ikkodate/yamaguchi/shimonosekishi/yahoof_0018448956/
4500000,Yamaguchi,1984,山口県下関市豊北町大字田耕,https://myhome.nifty.com/chuko/ikkodate/yamaguchi/shimonosekishi/yahoof_0019379712/
4500000,Kochi,1958,高知県須崎市横町,https://myhome.nifty.com/chuko/ikkodate/kochi/takaokagunsakawacho/suumof_94881231/
4500000,Okayama,1966,岡山県美作市海田,https://myhome.nifty.com/chuko/ikkodate/okayama/mimasakashi/suumof_98543099/
4500000,Hiroshima,1977,広島県広島市安佐南区長束西,https://myhome.nifty.com/chuko/ikkodate/hiroshima/hiroshimashiasaminamiku/suumof_71754995/
4500000,Hiroshima,1971,広島県広島市安佐南区相田,https://myhome.nifty.com/chuko/ikkodate/hiroshima/hiroshimashiasaminamiku/suumof_70308194/
4500000,Hiroshima,1987,広島県広島市安佐南区伴西,https://myhome.nifty.com/chuko/ikkodate/hiroshima/hiroshimashiasaminamiku/suumof_95705438/
4500000,Ehime,1974,愛媛県新居浜市船木,https://myhome.nifty.com/chuko/ikkodate/ehime/niihamashi/suumof_70762620/
4500000,Hiroshima,1961,広島県広島市西区己斐西町,https://myhome.nifty.com/chuko/ikkodate/hiroshima/hiroshimashinishiku/suumof_72132859/
4500000,Okayama,1989,岡山県真庭市台金屋,https://myhome.nifty.com/chuko/ikkodate/okayama/maniwashi/suumof_71261643/
4500000,Okayama,1954,岡山県備前市穂浪,https://myhome.nifty.com/chuko/ikkodate/okayama/bizenshi/suumof_87137848/
4500000,Okayama,1977,岡山県津山市高野山西,https://myhome.nifty.com/chuko/ikkodate/okayama/tsuyamashi/suumof_70260398/
4500000,Okayama,1968,岡山県赤磐市円光寺,https://myhome.nifty.com/chuko/ikkodate/okayama/akaiwashi/suumof_70790770/
4500000,Ehime,1970,愛媛県松山市梅田町,https://myhome.nifty.com/chuko/ikkodate/ehime/matsuyamashi/homesf_01463550000293/
4500000,Ehime,1976,愛媛県松山市北斎院町,https://myhome.nifty.com/chuko/ikkodate/ehime/matsuyamashi/suumof_72095685/
4500000,Yamaguchi,1983,山口県柳井市柳井,https://myhome.nifty.com/chuko/ikkodate/yamaguchi/yanaishi/suumof_70401019/
4500000,Yamaguchi,1978,山口県防府市仁井令町,https://myhome.nifty.com/chuko/ikkodate/yamaguchi/hofushi/suumof_71542886/
4500000,Yamaguchi,1978,山口県防府市華城中央,https://myhome.nifty.com/chuko/ikkodate/yamaguchi/hofushi/suumof_71475940/
4500000,Yamaguchi,1984,山口県防府市大字真尾,https://myhome.nifty.com/chuko/ikkodate/yamaguchi/hofushi/suumof_71975681/
4500000,Hiroshima,1977,広島県尾道市百島町,https://myhome.nifty.com/chuko/ikkodate/hiroshima/onomichishi/suumof_72014017/
4500000,Hokkaido,1970,北海道深川市緑町,https://myhome.nifty.com/chuko/ikkodate/hokkaido/fukagawashi/suumof_70089532/
4500000,Hokkaido,1978,北海道旭川市近文町,https://myhome.nifty.com/chuko/ikkodate/hokkaido/asahikawashi/suumof_72046401/
4500000,Hokkaido,1976,北海道旭川市忠和六条,https://myhome.nifty.com/chuko/ikkodate/hokkaido/asahikawashi/suumof_71298756/
4500000,Hokkaido,1973,北海道旭川市永山三条,https://myhome.nifty.com/chuko/ikkodate/hokkaido/asahikawashi/suumof_71542783/
4500000,Hokkaido,1965,北海道網走郡美幌町字青山北,https://myhome.nifty.com/chuko/ikkodate/hokkaido/abashirigumbihorocho/homesf_01058360002075/
4500000,Hokkaido,1982,北海道網走郡美幌町字新町２丁目,https://myhome.nifty.com/chuko/ikkodate/hokkaido/abashirigumbihorocho/homesf_01058360002630/
4500000,Hokkaido,1976,北海道網走郡美幌町字青山北,https://myhome.nifty.com/chuko/ikkodate/hokkaido/abashirigumbihorocho/homesf_01058360002783/
4500000,Miyagi,1963,宮城県仙台市泉区南光台2丁目,https://myhome.nifty.com/chuko/ikkodate/miyagi/sendaishiizumiku/yahoof_0020058227/
4500000,Yamagata,1980,山形県米沢市万世町桑山,https://myhome.nifty.com/chuko/ikkodate/yamagata/yonezawashi/suumof_71552621/
4500000,Yamagata,1971,山形県米沢市万世町片子,https://myhome.nifty.com/chuko/ikkodate/yamagata/yonezawashi/suumof_97936389/
4500000,Hokkaido,1972,北海道小樽市桜4丁目,https://myhome.nifty.com/chuko/ikkodate/hokkaido/otarushi/yahoof_0019009994/
4500000,Hokkaido,1976,北海道小樽市桜2丁目,https://myhome.nifty.com/chuko/ikkodate/hokkaido/otarushi/yahoof_0018144923/
4500000,Fukushima,1973,福島県いわき市小川町三島,https://myhome.nifty.com/chuko/ikkodate/fukushima/iwakishi/suumof_70946654/
4500000,Fukushima,1972,福島県いわき市遠野町上遠野,https://myhome.nifty.com/chuko/ikkodate/fukushima/iwakishi/suumof_70788482/
4500000,Fukushima,1980,福島県いわき市勿来町,https://myhome.nifty.com/chuko/ikkodate/fukushima/iwakishi/suumof_98522721/
4500000,Aomori,2000,青森県青森市大字野内,https://myhome.nifty.com/chuko/ikkodate/aomori/aomorishi/suumof_70595941/
4500000,Hokkaido,1972,北海道北見市高栄西町,https://myhome.nifty.com/chuko/ikkodate/hokkaido/kitamishi/suumof_70618000/
4500000,Hokkaido,1980,北海道北見市北光321番地9,https://myhome.nifty.com/chuko/ikkodate/hokkaido/kitamishi/homesf_01024920001127/
